Name,rt,mz,S48,E0,E0,Pool,S0,S0,S0,E48,Pool,Pool,Blank,Pool,E0,S48,S0,S48,Pool,E0,S48,Blank,Pool,Blank,Pool,E48,E48,Pool,E48,E48,E0,S0,Blank,Pool
,"257,1",500,"128,67218780617","183,595567639155","109,89701902517","236,787151733971","136,853179274785","115,018050799994","139,758312465617","140,825742420688","117,360390253024","233,885167095802","129,077291667027","133,44934846636","131,148142735532","128,234189959459","139,22649440943","293,884128065671","100,382520348383","168,078883244534","174,608631864648","166,401477961962",230,"212,349578216486","154,786442950415","308,011072256256","223,360096712576","333,900391334228","191,209598233141","169,564345725779","173,128287700103","249,569496173708","166,538638846228","217,553851950429"
,"404,42",332,"277,907121091837","172,095601579144","253,573999630539","213,090466045892","304,229624069739","203,452965005111","232,89022409304","233,304223048945","328,984243946942","211,460921362498","327,804424284727","458,891263439382","367,49237636117","247,366055814725","156,174358839435","162,33417296128","264,544504241801","156,113691240371","341,615194258775","197,865458181866","246,471894837632","195,562961041857","225,797555058564","218,328622820877","497,843648358768","527,348534090329","437,773488289813","517,672349033099","424,418532034522","870,211299710467","583,763180363566","384,839943151135"
,"1038,11",310,"325,126923083886","600,329611825955","1043,59152885898","421,128654290548","199,745861442737","314,759154670635","228,123305653638","872,684171975668","393,887005651523","334,991364591036","74,4306026335534","296,361794918774","677,151604000176","131,595200456125","189,440416448053","233,513183343196","362,917575449698","1126,85033088557","270,711547687184","204,899999999999","449,735438675395","61,5068521039996","423,649417317396","571,974210758204","1283,27976848258","528,985742515855","1026,57571953013","771,264095870581","720,093733638566","383,339401179489","193,413036084176","521,686968122308"
,"397,82",381,"77,7661990657145","90,2133174274003","129,907541973772","31,2682212751847","186,623676704637","68,3191705189042","106,606716945861","74,010380152683","74,9872076008769","148,023581896337","90,5888150821262","40,6829720009653","57,2887605017236","124,247773852714","48,0724827200112","60,75320295124","70,2071650440523","33,0372115343759","74,0961987272136","109,303302718112","59,946774079555","60,8055396967471","90,0781955473987","17,4309259207596","108,860968255515","411,450000000001","235,649999999998","133,095023234266","136,423547035514","76,5996169747961","133,652622297747","145,036137394699"
,"601,3",443,"82,22382742928","107,668369409463","43,7155030834974","43,3625839537553","84,059934618234","139,050000000001","99,6874964378983","78,9777898007928","127,35","70,4549719495602","51,3990366872638","74,434462835406","82,335005592389","84,9494615582389","84,0616978081829","93,0155171824049","57,8878606857927","147,508625627777","144,2","124,396637905906","41,2325007369115","92,480058430308","82,7345047927994","391,493307763905","323,533729866027","136,357830123118","311,06745608362","113,262106241117","176,750260456975","254,995432907725","225,566940683086","121,699446160239"
,"533,56",486,"252,825267830743","328,425714830687","362,557022056614","317,008090690768","366,618255254868","310,201236634016","313,762544581749","312,887681384407","255,974814967225","365,104436219347","399,972889763906","447,964241289699","269,194056866384","287,954905075035","349,651036134599","319,906257884925","275,304827213647","250,614242878048","364,502917509008","395,687086168036","427,827978735515","364,547123737523","189,147089885719","615,706122694066","492,143071385274","500,296518162306","831,587884832555","576,310585452857","559,854357843456","737,081049553089","536,666635194396","416,195651589799"
,"798,54",497,"114,058656262808","39,2315752240701","51,7025355110702","95,5144797017315","83,7964315253222","108,449999999999","47,7019989474242","40,7639360327256","110,645818326528","58,6305272847261","62,5338421258742","47,8703751728435","79,5595877882152","110,079478765993","86,9147668303115","59,0845847008678","75,4798185175757","66,8859908196914","73,0049038532739","94,2289304463652","42,2703899813797","58,3695072873433","75,7766977461426","173,647775288514","198,251218606413","261,498368858469","115,46726197403","777,199999999999","193,162140288444","180,441939408332","386,300000000001","130,302535902572"
,"1158,23",382,"182,6","46,7500000000008","124,299999999999","109,6","113,2","228,2","63,9500000000011","119,8","111,900000000002","145,750000000003","34,0999999999999","108,300000000002","102,9","165,949999999999","150,95","151,449999999999","152,749999999999","161,499999999999","121,5","144,45","108,85","60,1","92,2999999999996","275,75","562,950000000007","194,2","254,900000000004","185,15","314,65","152,95","212,949999999999","250,199999999997"
,"1161,84",78,"882,299999999975","1477,45000000002","1756,54999999996","1113,95000000002","1990,45000000003","482,54999999999","1927,10000000003","2606,09999999994","1606,70000000002","2017,50000000003","1418,04999999997","1679,55000000002","2461,50000000004","2397,15000000004","919,150000000006","560,550000000008","2047,70000000003","2010,85000000003","1409,50000000002","1881,69999999996","3779,20000000002","468,800000000007","1663,24999999996","1733,15","2146,89999999995","1536,39999999997","2519,80000000002","1297,64999999997","2208,65000000003","305,850000000002","269,999999999994","327,749999999993"
,"486,57",179,"111,699999999999","63,9651903559109","80,7482866609107","127,5","108,601326924422","60,4263415120548",181,"140,5847809647","128,45","120,848493135103","13,6949396388562","104,99654287236","160,20497908758","47,5079024193129","157,871934815715","156,686363802594","107,32063037848","76,693490553065","118,629292742695","104,938231298038","51,1310864125225","101,244767863352","127,45","276,510606593569","461,700000000001","67,3531918784474","88,0589564485448","212,640858242629","283,508916068761","283,900016956986","70,0982077233652","186,694681948404"
,"244,88",462,"109,161612551657","102,233646963712","127,275273146332","38,0410592015161","105,655972900954","151,798954781378","123,992442098196","106,483848514078","72,7297692463862","109,260460529531","164,25","105,779751283421","97,9563746989351","82,3997862404991","126,278536191317","56,2822991110388","78,2338733070528","112,716998959554","89,3870346293412","136,892721031311","48,4839159050806","68,5361235668554","93,5645179826548","203,565896347803","100,152338045511","104,499240105866","149,584270078828","290,11672511319","540,600000000001","144,315647334197","205,079683263755","199,899501743547"
,"608,15",338,"146,01782102976","82,9483768385941","175,800250431558","117,677247279649","123,953765216757","116,729155489383","56,2036051928784","174,358796249614","107,444296947028","239,35","123,85","110,702590671571","93,4981729135378","59,750684792574","78,1670728431783","138,746978201138","178,401590246494","135,172616981788","105,093807847036","130,402211424345","107,204519602479","65,0459633277913","142,206402956239","262,110206295346","192,284592493457","358,288289934121","162,947610307143","333,280823676903","314,444714282042","265,723836004576","293,60694415433","223,441156755862"
,"483,47",492,"80,0558179891847","97,8332643452312","147,173239306876","126,900971242601","98,7102719014598","105,844324073284","37,2503708968898","91,6287510369123","104,081349392949","99,1992431418107","49,5841916844529","56,8694402583789","164,100000000001","90,6281224814682","59,6086010148571","91,3085608750364","71,1658881945712","89,9326627341327","102,867002629179","108,72098841365","72,0770335082146","87,1302822931734","65,1282662613457","239,076438994847","220,932602305315","96,0213284500426","201,534480025934","94,7663223373846","115,804709372168","186,107051205253","241,394733365699","259,354512330161"
,"1142,37",354,"61,249999999999","88,800000000001","108,399999999998","54,3000000000006","93,250000000001","89,4999999999986","95,150000000001","80,5999999999987","83,4000000000009","66,6000000000007","101,449999999998","95,900000000001","40,0500000000004","69,5500000000008","139,700000000002","72,1000000000008","107,650000000001","81,1500000000009","75,9499999999988","62,149999999999","121,450000000001","113,250000000001","76,5999999999988","268,399999999996","94,9499999999985","160,249999999997","116,950000000001","210,150000000002","254,650000000003","124,500000000001","153,099999999998","162,949999999997"
,"1138,62",485,"76,5500000000016","110,349999999999","79,2999999999996","106,799999999999","78,6999999999996","123,100000000003","110,2","83,5500000000017","92,9999999999995","110,599999999999","157,100000000002","60,7999999999997","83,9999999999996","56,8999999999997","96,5499999999995","131,649999999999","115,349999999999","120,899999999999","55,6999999999997","78,9999999999996","75,5499999999996","122,549999999999","87,4499999999995","413,349999999995","185,099999999999","148,649999999999","127,749999999999","171,049999999999","217,499999999999","200,749999999999","81,0499999999996","129,200000000003"
,"1136,82",78,"1525,25000000001","1990,14999999998","4389,20000000002","2663,89999999997","1202,25000000001","721,750000000004","1769,54999999999","3906,55000000002","1143,24999999999","842,749999999992","1135,59999999999","1803,74999999998","3355,90000000002","876,300000000005","847,150000000005","1306,85000000001","2727,70000000001","4691,89999999995","2438,85000000001","909,650000000005","589,699999999994","1713,69999999998","968,750000000005","2006,90000000001","1160,30000000001","3748,05000000002","1987,59999999998","462,750000000003","1298,30000000001","1359,04999999999","1378,40000000001","2553,95"
,"302,82",308,"121,036209555377","107,572518072249","109,259265668812","65,863769555095","166,306708913408","90,3272518212418","143,122696869227","82,3914133075563","81,1601516421134","49,5951151181067","81,990571339643","133,944046814841","108,714920478477","130,195130098945","81,0287766975848","101,111876858069","92,4551075600689","93,499634957266","134,902605139265","56,6441119615274","103,1023418579","68,5635137857597","63,8150324723195","295,536128868535","277,658074415078","239,42173398618","49,6845134723565","166,551059518766","349,400000000001","227,136570228591","177,679632046133","243,784806293664"
,"516,13",166,"87,2528280593897","700,800000000009","1030,95","82,6483237595756","83,2818150396181","62,9493006139033","75,1574121209285","257,999999999999","40,6778841885054","77,3064136759918","63,0608318968315","51,5393931853624","67,6050997130805","49,840446926037","54,2964285368028","138,732294292582","34,5515315017886","130,383339904593","77,919308984725","52,1421327733138","84,466430620383","120,019285120608","80,9572315503712","165,040804019578","205,832749953886","242,205537317109","356,700000000002","124,544631405242","159,244381655647","263,685068790886","87,8486836850089","189,731787382501"
